date,currency,value_brl,prev_value,pct_change_day
2025-12-18,EUR,6.4836,6.4756,0.12354067576749728
2025-12-19,EUR,6.4598,6.4836,-0.367080017274346
2025-12-22,EUR,6.5165,6.4598,0.8777361528220506
2025-12-23,EUR,6.552,6.5165,0.5447709660093558
2025-12-24,EUR,6.5236,6.552,-0.4334554334554319
2025-12-26,EUR,6.5271,6.5236,0.05365135814581201
2025-12-29,EUR,6.5594,6.5271,0.4948598918355751
2025-12-30,EUR,6.4708,6.5594,-1.350733298777329
2025-12-31,EUR,6.4692,6.4708,-0.024726463497559692
2026-01-02,EUR,6.3898,6.4692,-1.2273542323625763
2026-01-05,EUR,6.3618,6.3898,-0.4381983786660104
2026-01-06,EUR,6.2921,6.3618,-1.0956018736835493
2026-01-07,EUR,6.2991,6.2921,0.11125061585162133
2026-01-08,EUR,6.2838,6.2991,-0.24289184169167255
2026-01-09,EUR,6.2526,6.2838,-0.49651484770362186
2026-01-12,EUR,6.2802,6.2526,0.44141637078973783
2026-01-13,EUR,6.2651,6.2802,-0.24043820260500892
2026-01-14,EUR,6.273,6.2651,0.12609535362562152
2026-01-15,EUR,6.2478,6.273,-0.4017216642754673
2026-01-16,EUR,6.2384,6.2478,-0.15045295944171588
2026-01-19,EUR,6.2457,6.2384,0.11701718389329763
2026-01-20,EUR,6.3085,6.2457,1.0054917783435036
2026-01-21,EUR,6.2451,6.3085,-1.0049932630577851
2026-01-22,EUR,6.2334,6.2451,-0.18734687995388688
2026-01-23,EUR,6.218,6.2334,-0.24705618121730888
2026-01-26,EUR,6.2763,6.218,0.9376005146349398
2026-01-27,EUR,6.2619,6.2763,-0.22943453945796222
2026-01-28,EUR,6.1926,6.2619,-1.1066928568006507
2026-01-29,EUR,6.1984,6.1926,0.09366017504763846
2026-01-30,EUR,6.2217,6.1984,0.3759034589571497
2026-02-02,EUR,6.2016,6.2217,-0.3230628284873971
2026-02-03,EUR,6.1712,6.2016,-0.4901960784313708
2026-02-04,EUR,6.1768,6.1712,0.09074410163338875
2026-02-05,EUR,6.2002,6.1768,0.3788369382204282
2026-02-06,EUR,6.1867,6.2002,-0.2177349117770344
2026-02-09,EUR,6.188,6.1867,0.021012817818855112
2026-02-10,EUR,6.1983,6.188,0.16645119586295998
2026-02-11,EUR,6.1477,6.1983,-0.816352870948478
2026-02-12,EUR,6.1425,6.1477,-0.0845844787481509
2026-02-13,EUR,6.1956,6.1425,0.8644688644688703
2026-02-18,EUR,6.1746,6.1956,-0.3389502227387209
2024-02-20,GBP,6.257,,
2024-02-21,GBP,6.2191,6.257,-0.6057215918171543
2024-02-22,GBP,6.2377,6.2191,0.29907864481999447
2024-02-23,GBP,6.3211,6.2377,1.3370312775542237
2024-02-26,GBP,6.3205,6.3211,-0.009492018794199364
2024-02-27,GBP,6.2886,6.3205,-0.504706906099206
2024-02-28,GBP,6.2719,6.2886,-0.26555990204497615
2024-02-29,GBP,6.3049,6.2719,0.5261563481560705
2024-03-01,GBP,6.2764,6.3049,-0.45202937397896825
2024-03-04,GBP,6.2833,6.2764,0.10993563189090061
2024-03-05,GBP,6.3018,6.2833,0.294431270192419
2024-03-06,GBP,6.2948,6.3018,-0.1110793741470606
2024-03-07,GBP,6.3141,6.2948,0.30660227489356373
2024-03-08,GBP,6.4099,6.3141,1.5172391948179653
2024-03-11,GBP,6.3754,6.4099,-0.5382299255838663
2024-03-12,GBP,6.3691,6.3754,-0.09881732910875796
2024-03-13,GBP,6.3733,6.3691,0.06594338289553914
2024-03-14,GBP,6.3444,6.3733,-0.4534542544678555
2024-03-15,GBP,6.3625,6.3444,0.2852909652606872
2024-03-18,GBP,6.3828,6.3625,0.31905697445973047
2024-03-19,GBP,6.4012,6.3828,0.2882747383593509
2024-03-20,GBP,6.3718,6.4012,-0.45928888333437445
2024-03-21,GBP,6.31,6.3718,-0.9698986157757772
2024-03-22,GBP,6.2885,6.31,-0.34072900158478303
2024-03-25,GBP,6.3064,6.2885,0.28464657708515695
2024-03-26,GBP,6.2981,6.3064,-0.13161233033109898
2024-03-27,GBP,6.2968,6.2981,-0.020641145742361644
2024-03-28,GBP,6.3122,6.2968,0.24456866980053782
2024-04-01,GBP,6.3397,6.3122,0.4356642691929924
2024-04-02,GBP,6.3484,6.3397,0.13723046831868313
2024-04-03,GBP,6.409,6.3484,0.954571230546275
2024-04-04,GBP,6.365,6.409,-0.6865345607739104
2024-04-05,GBP,6.3822,6.365,0.27022780832679505
2024-04-08,GBP,6.3793,6.3822,-0.04543887687631365
2024-04-09,GBP,6.3471,6.3793,-0.504757575282544
2024-04-10,GBP,6.3545,6.3471,0.1165886782940273
2024-04-11,GBP,6.3649,6.3545,0.1636635455189106
2024-04-12,GBP,6.3984,6.3649,0.5263240585083873
2024-04-15,GBP,6.4517,6.3984,0.8330207551888069
2024-04-16,GBP,6.5462,6.4517,1.4647302261419526
2024-04-17,GBP,6.5298,6.5462,-0.2505270233112311
2024-04-18,GBP,6.5456,6.5298,0.24196759471959428
2024-04-19,GBP,6.4814,6.5456,-0.9808115375213977
2024-04-22,GBP,6.4226,6.4814,-0.9072114049433755
2024-04-23,GBP,6.4197,6.4226,-0.04515305328061103
2024-04-24,GBP,6.4149,6.4197,-0.07476984905835371
2024-04-25,GBP,6.4563,6.4149,0.6453724921666737
2024-04-26,GBP,6.3852,6.4563,-1.1012499419171928
2024-04-29,GBP,6.4205,6.3852,0.5528409446845739
2024-04-30,GBP,6.4715,6.4205,0.7943306596059463
2024-05-02,GBP,6.4016,6.4715,-1.0801205284709847
2024-05-03,GBP,6.3593,6.4016,-0.660772306923274
2024-05-06,GBP,6.3794,6.3593,0.31607252370544625
2024-05-07,GBP,6.344,6.3794,-0.5549111201680446
2024-05-08,GBP,6.3634,6.344,0.3058007566204335
2024-05-09,GBP,6.4502,6.3634,1.3640506647389694
2024-05-10,GBP,6.4474,6.4502,-0.04340950668195731
2024-05-13,GBP,6.4589,6.4474,0.17836647330706779
2024-05-14,GBP,6.4657,6.4589,0.10528108501448585
2024-05-15,GBP,6.5086,6.4657,0.6635012450314726
2024-05-16,GBP,6.501,6.5086,-0.11676858310543103
2024-05-17,GBP,6.498,6.501,-0.046146746654363024
2024-05-20,GBP,6.4914,6.498,-0.10156971375808732
2024-05-21,GBP,6.4863,6.4914,-0.07856548664386676
2024-05-22,GBP,6.5603,6.4863,1.1408661332346526
2024-05-23,GBP,6.543,6.5603,-0.2637074524030836
2024-05-24,GBP,6.5652,6.543,0.33929390187987796
2024-05-27,GBP,6.6047,6.5652,0.6016572229330386
2024-05-28,GBP,6.5902,6.6047,-0.21954063015731107
2024-05-29,GBP,6.6077,6.5902,0.26554581044582193
2024-05-31,GBP,6.6757,6.6077,1.0291024108237234
2024-06-03,GBP,6.7011,6.6757,0.3804844435789656
2024-06-04,GBP,6.7355,6.7011,0.5133485547148986
2024-06-05,GBP,6.7478,6.7355,0.18261450523346934
2024-06-06,GBP,6.7347,6.7478,-0.19413734846912556
2024-06-07,GBP,6.7201,6.7347,-0.21678768170816376
2024-06-10,GBP,6.8333,6.7201,1.6844987425782332
2024-06-11,GBP,6.8104,6.8333,-0.3351235859687218
2024-06-12,GBP,6.9207,6.8104,1.6195818160460451
2024-06-13,GBP,6.8882,6.9207,-0.46960567572643663
2024-06-14,GBP,6.8024,6.8882,-1.2456084318109295
2024-06-17,GBP,6.8696,6.8024,0.9878866282488685
2024-06-18,GBP,6.8663,6.8696,-0.04803773145453105
2024-06-19,GBP,6.9544,6.8663,1.283078222623546
2024-06-20,GBP,6.8734,6.9544,-1.1647302427240214
2024-06-21,GBP,6.8804,6.8734,0.10184188320190302
2024-06-24,GBP,6.8488,6.8804,-0.45927562351025797
2024-06-25,GBP,6.8823,6.8488,0.489136783086086
2024-06-26,GBP,6.956,6.8823,1.0708629382619295
2024-06-27,GBP,6.9876,6.956,0.4542840713053442
2024-06-28,GBP,7.0259,6.9876,0.5481138015913878
2024-07-01,GBP,7.0699,7.0259,0.6262542877069066
2024-07-02,GBP,7.1855,7.0699,1.6351009208051215
2024-07-03,GBP,7.1315,7.1855,-0.7515134646162491
2024-07-04,GBP,6.9986,7.1315,-1.8635630652737878
2024-07-05,GBP,7.0417,6.9986,0.615837453204926
2024-07-08,GBP,7.0184,7.0417,-0.3308860076401965
2024-07-09,GBP,6.9545,7.0184,-0.910463923401339
2024-07-10,GBP,6.9304,6.9545,-0.3465382126680683
2024-07-11,GBP,6.9886,6.9304,0.8397783677709825
2024-07-12,GBP,7.0811,6.9886,1.3235841227141387
2024-07-15,GBP,7.0845,7.0811,0.048015138890855624
2024-07-16,GBP,7.0323,7.0845,-0.7368198179123486
2024-07-17,GBP,7.1109,7.0323,1.11769975683631
2024-07-18,GBP,7.1904,7.1109,1.1180019406826114
2024-07-19,GBP,7.1773,7.1904,-0.18218736092568966
2024-07-22,GBP,7.1783,7.1773,0.013932815961448242
2024-07-23,GBP,7.2075,7.1783,0.4067815499491534
2024-07-24,GBP,7.2822,7.2075,1.0364203954214446
2024-07-25,GBP,7.2668,7.2822,-0.21147455439289864
2024-07-26,GBP,7.2631,7.2668,-0.050916496945008216
2024-07-29,GBP,7.2587,7.2631,-0.06058019303051276
2024-07-30,GBP,7.2525,7.2587,-0.08541474368688462
2024-07-31,GBP,7.2701,7.2525,0.24267493967597975
2024-08-01,GBP,7.237,7.2701,-0.4552894733222401
2024-08-02,GBP,7.3411,7.237,1.4384413430979626
2024-08-05,GBP,7.3591,7.3411,0.24519486180545336
2024-08-06,GBP,7.1762,7.3591,-2.485358263918147
2024-08-07,GBP,7.1328,7.1762,-0.6047769014241533
2024-08-08,GBP,7.1574,7.1328,0.3448855989232946
2024-08-09,GBP,7.0349,7.1574,-1.711515354737747
2024-08-12,GBP,7.0132,7.0349,-0.30846209612076514
2024-08-13,GBP,7.0394,7.0132,0.3735812467917654
2024-08-14,GBP,7.0041,7.0394,-0.5014631928857538
2024-08-15,GBP,7.0303,7.0041,0.3740666181236696
2024-08-16,GBP,7.0508,7.0303,0.29159495327366614
2024-08-19,GBP,7.04,7.0508,-0.15317410790264274
2024-08-20,GBP,7.1064,7.04,0.9431818181818041
2024-08-21,GBP,7.154,7.1064,0.6698187549251333
2024-08-22,GBP,7.2709,7.154,1.6340508806262255
2024-08-23,GBP,7.292,7.2709,0.2901979122254428
2024-08-26,GBP,7.2413,7.292,-0.6952825013713637
2024-08-27,GBP,7.2751,7.2413,0.46676701697210277
2024-08-28,GBP,7.3016,7.2751,0.3642561614273232
2024-08-29,GBP,7.4314,7.3016,1.7776925605346827
2024-08-30,GBP,7.4272,7.4314,-0.05651694162607246
2024-09-02,GBP,7.392,7.4272,-0.4739336492890933
2024-09-03,GBP,7.367,7.392,-0.33820346320346806
2024-09-04,GBP,7.4067,7.367,0.5388896430025714
2024-09-05,GBP,7.3789,7.4067,-0.3753358445731547
2024-09-06,GBP,7.3148,7.3789,-0.8686931656479935
2024-09-09,GBP,7.3392,7.3148,0.3335702958385811
2024-09-10,GBP,7.3496,7.3392,0.14170481796380585
2024-09-11,GBP,7.3438,7.3496,-0.0789158593664907
2024-09-12,GBP,7.3978,7.3438,0.7353141425420207
2024-09-13,GBP,7.3212,7.3978,-1.035442969531486
2024-09-16,GBP,7.2884,7.3212,-0.44801398677811743
2024-09-17,GBP,7.2404,7.2884,-0.6585807584655101
2024-09-18,GBP,7.2281,7.2404,-0.16988011712060214
2024-09-19,GBP,7.1963,7.2281,-0.43994964098449385
2024-09-20,GBP,7.2884,7.1963,1.2798243541820131
2024-09-23,GBP,7.4026,7.2884,1.566873387849177
2024-09-24,GBP,7.3186,7.4026,-1.1347364439521224
2024-09-25,GBP,7.3012,7.3186,-0.23775038941874493
2024-09-26,GBP,7.3064,7.3012,0.07122116912288146
2024-09-27,GBP,7.2899,7.3064,-0.22582940983246758
2024-09-30,GBP,7.2999,7.2899,0.13717609295051947
2024-10-01,GBP,7.2404,7.2999,-0.8150796586254616
2024-10-02,GBP,7.2068,7.2404,-0.4640627589635904
2024-10-03,GBP,7.1925,7.2068,-0.19842371093967692
2024-10-04,GBP,7.1677,7.1925,-0.3448036148766098
2024-10-07,GBP,7.1467,7.1677,-0.2929810120401277
2024-10-08,GBP,7.2269,7.1467,1.1221962584129663
2024-10-09,GBP,7.2904,7.2269,0.8786616668281066
2024-10-10,GBP,7.2866,7.2904,-0.052123340283116715
2024-10-11,GBP,7.3536,7.2866,0.9194960612631364
2024-10-14,GBP,7.3139,7.3536,-0.5398716275021753
2024-10-15,GBP,7.3759,7.3139,0.847700952979924
2024-10-16,GBP,7.3774,7.3759,0.02033650130832676
2024-10-17,GBP,7.3831,7.3774,0.07726299238213219
2024-10-18,GBP,7.3793,7.3831,-0.05146889517952946
2024-10-21,GBP,7.4074,7.3793,0.38079492634803813
2024-10-22,GBP,7.3869,7.4074,-0.27675027675028163
2024-10-23,GBP,7.3974,7.3869,0.14214352434716027
2024-10-24,GBP,7.4019,7.3974,0.060832184280967816
2024-10-25,GBP,7.3934,7.4019,-0.11483538010511607
2024-10-28,GBP,7.3982,7.3934,0.06492276895611049
2024-10-29,GBP,7.4311,7.3982,0.4447027655375635
2024-10-30,GBP,7.5222,7.4311,1.2259288665204426
2024-10-31,GBP,7.4281,7.5222,-1.2509638137778833
2024-11-01,GBP,7.5257,7.4281,1.313929537836045
2024-11-04,GBP,7.5181,7.5257,-0.10098728357494924
2024-11-05,GBP,7.5217,7.5181,0.047884438887502156
2024-11-06,GBP,7.4314,7.5217,-1.2005264767273371
2024-11-07,GBP,7.3594,7.4314,-0.9688618564469675
2024-11-08,GBP,7.4591,7.3594,1.3547300051634625
2024-11-11,GBP,7.462,7.4591,0.03887868509604431
2024-11-12,GBP,7.3641,7.462,-1.3119807022246022
2024-11-13,GBP,7.344,7.3641,-0.27294577748807614
2024-11-14,GBP,7.3572,7.344,0.17973856209150263
2024-11-18,GBP,7.281,7.3572,-1.0357201109117642
2024-11-19,GBP,7.3143,7.281,0.4573547589616922
2024-11-21,GBP,7.3414,7.3143,0.3705070888533335
2024-11-22,GBP,7.2829,7.3414,-0.7968507369166655
2024-11-25,GBP,7.2816,7.2829,-0.01785003226736359
2024-11-26,GBP,7.2864,7.2816,0.06591957811470373
2024-11-27,GBP,7.3907,7.2864,1.4314339042599933
2024-11-28,GBP,7.5934,7.3907,2.74263601553304
2024-11-29,GBP,7.6946,7.5934,1.3327363236494971
2024-12-02,GBP,7.6587,7.6946,-0.4665609648324853
2024-12-03,GBP,7.6879,7.6587,0.381265750062032
2024-12-04,GBP,7.6998,7.6879,0.15478869392160366
2024-12-05,GBP,7.6361,7.6998,-0.82729421543416
2024-12-06,GBP,7.6843,7.6361,0.6312122680425913
2024-12-09,GBP,7.7524,7.6843,0.8862225576825367
2024-12-10,GBP,7.7108,7.7524,-0.5366080181621102
2024-12-11,GBP,7.6872,7.7108,-0.30606422161124636
2024-12-12,GBP,7.5401,7.6872,-1.9135706108856287
2024-12-13,GBP,7.6201,7.5401,1.060993886022743
2024-12-16,GBP,7.6804,7.6201,0.7913281977926845
2024-12-17,GBP,7.8408,7.6804,2.088432894120107
2024-12-18,GBP,7.8219,7.8408,-0.24104683195591559
2024-12-19,GBP,7.7629,7.8219,-0.7542924353417968
2024-12-20,GBP,7.6236,7.7629,-1.7944324930116329
2024-12-23,GBP,7.7138,7.6236,1.1831680570858927
2024-12-24,GBP,7.7339,7.7138,0.2605719619383384
2024-12-26,GBP,7.7144,7.7339,-0.25213669687996765
2024-12-27,GBP,7.7966,7.7144,1.0655397697811875
2024-12-30,GBP,7.7484,7.7966,-0.6182181976759016
2024-12-31,GBP,7.762,7.7484,0.17552010737700297
2025-01-02,GBP,7.6844,7.762,-0.9997423344498824
2025-01-03,GBP,7.6375,7.6844,-0.6103274165842443
2025-01-06,GBP,7.6466,7.6375,0.11914893617022138
2025-01-07,GBP,7.5932,7.6466,-0.6983495932832873
2025-01-08,GBP,7.5701,7.5932,-0.30421956487384216
2025-01-09,GBP,7.4933,7.5701,-1.0145176417748814
2025-01-10,GBP,7.4578,7.4933,-0.47375655585656373
2025-01-13,GBP,7.4223,7.4578,-0.476011692456213
2025-01-14,GBP,7.4037,7.4223,-0.2505961763873743
2025-01-15,GBP,7.4034,7.4037,-0.004052028040024691
2025-01-16,GBP,7.3804,7.4034,-0.3106680714266452
2025-01-17,GBP,7.3943,7.3804,0.18833667551894084
2025-01-20,GBP,7.4376,7.3943,0.5855861947716479
2025-01-21,GBP,7.4353,7.4376,-0.030923953963646333
2025-01-22,GBP,7.3518,7.4353,-1.1230212634325443
2025-01-23,GBP,7.3209,7.3518,-0.4203052313719091
2025-01-24,GBP,7.3568,7.3209,0.4903768662323005
2025-01-27,GBP,7.3948,7.3568,0.5165289256198413
2025-01-28,GBP,7.3268,7.3948,-0.9195650997998572
2025-01-29,GBP,7.2882,7.3268,-0.5268329966697682
2025-01-30,GBP,7.3569,7.2882,0.9426195768502676
2025-01-31,GBP,7.2456,7.3569,-1.5128654732292302
2025-02-03,GBP,7.2848,7.2456,0.5410179971292894
2025-02-04,GBP,7.2276,7.2848,-0.7851965736876743
2025-02-05,GBP,7.2606,7.2276,0.4565830981238639
2025-02-06,GBP,7.1846,7.2606,-1.0467454480346028
2025-02-07,GBP,7.1515,7.1846,-0.46070762464158754
2025-02-10,GBP,7.1636,7.1515,0.16919527371879184
2025-02-11,GBP,7.1698,7.1636,0.08654866268358319
2025-02-12,GBP,7.1764,7.1698,0.09205277692543312
2025-02-13,GBP,7.2374,7.1764,0.8500083607379638
2025-02-14,GBP,7.2291,7.2374,-0.11468206814602144
2025-02-17,GBP,7.2004,7.2291,-0.39700654299981153
2025-02-18,GBP,7.1885,7.2004,-0.16526859618909429
2025-02-19,GBP,7.1884,7.1885,-0.0013911108019848406
2025-02-20,GBP,7.2078,7.1884,0.269879249902627
2025-02-21,GBP,7.2088,7.2078,0.013873858875101952
2025-02-24,GBP,7.2271,7.2088,0.25385639773609636
2025-02-25,GBP,7.3114,7.2271,1.1664429715930291
2025-02-26,GBP,7.334,7.3114,0.3091063271056127
2025-02-27,GBP,7.3542,7.334,0.27542950640850883
2025-02-28,GBP,7.3654,7.3542,0.1522939272796675
2025-03-05,GBP,7.4587,7.3654,1.2667336465093548
2025-03-06,GBP,7.4121,7.4587,-0.6247737541394738
2025-03-07,GBP,7.4556,7.4121,0.5868782126522865
2025-03-10,GBP,7.4764,7.4556,0.27898492408391373
2025-03-11,GBP,7.5529,7.4764,1.023219731421543
2025-03-12,GBP,7.5568,7.5529,0.0516357955222535
2025-03-13,GBP,7.5251,7.5568,-0.4194897311031065
2025-03-14,GBP,7.4168,7.5251,-1.4391835324447544
2025-03-17,GBP,7.4127,7.4168,-0.05527990508036318
2025-03-18,GBP,7.3834,7.4127,-0.3952675813131523
2025-03-19,GBP,7.3484,7.3834,-0.4740363518162427
2025-03-20,GBP,7.3469,7.3484,-0.02041260682598134
2025-03-21,GBP,7.3807,7.3469,0.46005798363937256
2025-03-24,GBP,7.4142,7.3807,0.4538864877315252
2025-03-25,GBP,7.3799,7.4142,-0.4626257721669247
2025-03-26,GBP,7.3851,7.3799,0.0704616593720786
2025-03-27,GBP,7.4515,7.3851,0.899107662726295
2025-03-28,GBP,7.4635,7.4515,0.16104140106019127
2025-03-31,GBP,7.4046,7.4635,-0.789173980036173
2025-04-01,GBP,7.3716,7.4046,-0.4456689085163279
2025-04-02,GBP,7.3858,7.3716,0.19263117911987315
2025-04-03,GBP,7.3515,7.3858,-0.4644046684177727
2025-04-04,GBP,7.4683,7.3515,1.5887914031150085
2025-04-07,GBP,7.4945,7.4683,0.35081611611746943
2025-04-08,GBP,7.5801,7.4945,1.1421709253452539
2025-04-09,GBP,7.7411,7.5801,2.1239825332119766
2025-04-10,GBP,7.6489,7.7411,-1.191045200294527
2025-04-11,GBP,7.6646,7.6489,0.205258272431319
2025-04-14,GBP,7.6963,7.6646,0.4135897502805186
2025-04-15,GBP,7.7628,7.6963,0.8640515572418073
2025-04-16,GBP,7.7903,7.7628,0.3542536198279045
2025-04-17,GBP,7.7667,7.7903,-0.30294083668152005
2025-04-22,GBP,7.6907,7.7667,-0.9785365728044115
2025-04-23,GBP,7.5406,7.6907,-1.9517079069525378
2025-04-24,GBP,7.5501,7.5406,0.1259846696549216
2025-04-25,GBP,7.5781,7.5501,0.3708560151521212
2025-04-28,GBP,7.5936,7.5781,0.20453675723466347
2025-04-29,GBP,7.5654,7.5936,-0.3713653603034106
2025-04-30,GBP,7.5538,7.5654,-0.15332963227324692
2025-05-02,GBP,7.4914,7.5538,-0.826074293732959
2025-05-05,GBP,7.5092,7.4914,0.2376057879702076
2025-05-06,GBP,7.6478,7.5092,1.8457358972993276
2025-05-07,GBP,7.6561,7.6478,0.10852794267632859
2025-05-08,GBP,7.5539,7.6561,-1.3348832956727397
2025-05-09,GBP,7.5261,7.5539,-0.36802181654509436
2025-05-12,GBP,7.496,7.5261,-0.39994153678530875
2025-05-13,GBP,7.4699,7.496,-0.3481856990394938
2025-05-14,GBP,7.463,7.4699,-0.09237071446739353
2025-05-15,GBP,7.4866,7.463,0.3162267184778189
2025-05-16,GBP,7.5471,7.4866,0.8081104907434744
2025-05-19,GBP,7.5583,7.5471,0.14840137271270315
2025-05-20,GBP,7.5695,7.5583,0.14818146937802812
2025-05-21,GBP,7.6065,7.5695,0.48880375189905845
2025-05-22,GBP,7.5715,7.6065,-0.46013278117398304
2025-05-23,GBP,7.6915,7.5715,1.5848907085782127
2025-05-26,GBP,7.6809,7.6915,-0.13781447051939288
2025-05-27,GBP,7.6356,7.6809,-0.5897746357848677
2025-05-28,GBP,7.6647,7.6356,0.3811095395253705
2025-05-29,GBP,7.6292,7.6647,-0.46316228945686433
2025-05-30,GBP,7.6879,7.6292,0.7694122581660023
2025-06-02,GBP,7.715,7.6879,0.35250198363663277
2025-06-03,GBP,7.6656,7.715,-0.6403110823071878
2025-06-04,GBP,7.6431,7.6656,-0.2935190983093361
2025-06-05,GBP,7.6028,7.6431,-0.5272729651581098
2025-06-06,GBP,7.5702,7.6028,-0.4287893933813902
2025-06-09,GBP,7.5638,7.5702,-0.08454202002589062
2025-06-10,GBP,7.5052,7.5638,-0.7747428541209356
2025-06-11,GBP,7.5087,7.5052,0.04663433352876112
2025-06-12,GBP,7.5261,7.5087,0.2317311918174747
2025-06-13,GBP,7.5659,7.5261,0.5288263509653168
2025-06-16,GBP,7.4967,7.5659,-0.9146301167078597
2025-06-17,GBP,7.4031,7.4967,-1.2485493617191534
2025-06-18,GBP,7.3928,7.4031,-0.13913090462103206
2025-06-20,GBP,7.4011,7.3928,0.11227139919920415
2025-06-23,GBP,7.4482,7.4011,0.636391887692378
2025-06-24,GBP,7.4804,7.4482,0.43231921806612394
2025-06-25,GBP,7.5525,7.4804,0.9638522004170813
2025-06-26,GBP,7.5857,7.5525,0.43958953988745275
2025-06-27,GBP,7.5124,7.5857,-0.9662918385910269
2025-06-30,GBP,7.4893,7.5124,-0.30749161386508517
2025-07-01,GBP,7.4822,7.4893,-0.09480191740216526
2025-07-02,GBP,7.4262,7.4822,-0.7484429713185969
2025-07-03,GBP,7.4016,7.4262,-0.33125959440897246
2025-07-04,GBP,7.3817,7.4016,-0.26886078685689485
2025-07-07,GBP,7.4414,7.3817,0.8087567904412118
2025-07-08,GBP,7.4075,7.4414,-0.4555594377402161
2025-07-09,GBP,7.4209,7.4075,0.18089773877827398
2025-07-10,GBP,7.5211,7.4209,1.3502405368621018
2025-07-11,GBP,7.5247,7.5211,0.04786533884670874
2025-07-14,GBP,7.4692,7.5247,-0.7375709330604607
2025-07-15,GBP,7.4466,7.4692,-0.3025759117442295
2025-07-16,GBP,7.4801,7.4466,0.4498697392098405
2025-07-17,GBP,7.4766,7.4801,-0.04679081830456511
2025-07-18,GBP,7.4541,7.4766,-0.3009389294599152
2025-07-21,GBP,7.5077,7.4541,0.7190673589031471
2025-07-22,GBP,7.533,7.5077,0.3369873596441142
2025-07-23,GBP,7.5353,7.533,0.030532324439125347
2025-07-24,GBP,7.4711,7.5353,-0.8519899672209563
2025-07-25,GBP,7.4432,7.4711,-0.3734389848884301
2025-07-28,GBP,7.4836,7.4432,0.5427773000859837
2025-07-29,GBP,7.4389,7.4836,-0.5973061093591303
2025-07-30,GBP,7.4385,7.4389,-0.005377139093143413
2025-07-31,GBP,7.406,7.4385,-0.43691604490153635
2025-08-01,GBP,7.3508,7.406,-0.7453416149068359
2025-08-04,GBP,7.3245,7.3508,-0.3577841867551834
2025-08-05,GBP,7.3363,7.3245,0.1611031469724855
2025-08-06,GBP,7.3221,7.3363,-0.19355806060274983
2025-08-07,GBP,7.3401,7.3221,0.24583111402465274
2025-08-08,GBP,7.2939,7.3401,-0.6294192177218272
2025-08-11,GBP,7.3086,7.2939,0.20153827170650285
2025-08-12,GBP,7.3003,7.3086,-0.11356484141969991
2025-08-13,GBP,7.3196,7.3003,0.26437269701244936
2025-08-14,GBP,7.3201,7.3196,0.0068309743701755465
2025-08-15,GBP,7.3148,7.3201,-0.07240338246745637
2025-08-18,GBP,7.3228,7.3148,0.1093673101109971
2025-08-19,GBP,7.3845,7.3228,0.8425738788441661
2025-08-20,GBP,7.3617,7.3845,-0.3087548242941329
2025-08-21,GBP,7.3557,7.3617,-0.08150291372917007
2025-08-22,GBP,7.3587,7.3557,0.04078469758146408
2025-08-25,GBP,7.3092,7.3587,-0.6726731623792226
2025-08-26,GBP,7.3113,7.3092,0.028730914463959145
2025-08-27,GBP,7.3309,7.3113,0.2680781803509502
2025-08-28,GBP,7.3147,7.3309,-0.22098241689286757
2025-08-29,GBP,7.3311,7.3147,0.22420605082915657
2025-09-01,GBP,7.365,7.3311,0.462413553218477
2025-09-02,GBP,7.3222,7.365,-0.5811269517990603
2025-09-03,GBP,7.3277,7.3222,0.07511403676492279
2025-09-04,GBP,7.3365,7.3277,0.12009225268501122
2025-09-05,GBP,7.3089,7.3365,-0.3762011858515546
2025-09-08,GBP,7.3541,7.3089,0.6184241130676282
2025-09-09,GBP,7.3454,7.3541,-0.1183013557063406
2025-09-10,GBP,7.332,7.3454,-0.18242709723091943
2025-09-11,GBP,7.3075,7.332,-0.3341516639388975
2025-09-12,GBP,7.2722,7.3075,-0.48306534382484
2025-09-15,GBP,7.2421,7.2722,-0.4139050081130913
2025-09-16,GBP,7.2497,7.2421,0.10494193673105112
2025-09-17,GBP,7.2418,7.2497,-0.10897002634592257
2025-09-18,GBP,7.1829,7.2418,-0.8133337015658992
2025-09-19,GBP,7.1843,7.1829,0.019490734939919818
2025-09-22,GBP,7.2183,7.1843,0.47325417925196955
2025-09-23,GBP,7.1741,7.2183,-0.6123325436737215
2025-09-24,GBP,7.1436,7.1741,-0.4251404357340949
2025-09-25,GBP,7.1317,7.1436,-0.16658267540176075
2025-09-26,GBP,7.1638,7.1317,0.4501030609812551
2025-09-29,GBP,7.1508,7.1638,-0.18146793601161448
2025-09-30,GBP,7.1514,7.1508,0.008390669575430998
2025-10-01,GBP,7.1687,7.1514,0.2419106748329014
2025-10-02,GBP,7.1739,7.1687,0.07253755911111881
2025-10-03,GBP,7.2126,7.1739,0.5394555262827838
2025-10-06,GBP,7.1738,7.2126,-0.537947480797496
2025-10-07,GBP,7.1731,7.1738,-0.009757729515735836
2025-10-08,GBP,7.1544,7.1731,-0.2606962122373879
2025-10-09,GBP,7.127,7.1544,-0.38298110253830453
2025-10-10,GBP,7.2658,7.127,1.9475235021748194
2025-10-13,GBP,7.2842,7.2658,0.25324121225467344
2025-10-14,GBP,7.3242,7.2842,0.5491337415227449
2025-10-15,GBP,7.2965,7.3242,-0.3781983015209933
2025-10-16,GBP,7.2965,7.2965,0.0
2025-10-17,GBP,7.2997,7.2965,0.04385664359622954
